"divenum","event","round","year","competition","judge_id","rank","name","dcountry","divecode","DD","divepts","diverank","totalpts","overallrank","pointsbehind","judges_score","judge_name","jcountry","gender"
4,"women's 3m springboard","final",2015,"World_Series_Dubai","J7",6,"WARE Pamela","CAN","305B",3,"67.50","=5",260.4,"5",60.3,8,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2015,"World_Series_Merida","J4",3,"KEENEY Maddison","AUS","107B",3.1,"74.40","3",287.4,"3",18.15,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2015,"World_Series_Merida","J4",4,"CHEONG Jun Hoong","MAS","107C",2.8,"64.40","5",278.9,"5",26.65,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2015,"World_Series_Merida","J4",2,"WANG Han","CHN","107B",3.1,"71.30","4",287.3,"4",18.25,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2015,"World_Series_Merida","J4",5,"ABEL Jennifer","CAN","205B",3,"79.50","1",289.85,"2",15.7,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2015,"World_Series_Merida","J4",1,"HE Zi","CHN","107B",3.1,"79.05","2",305.55,"1",0,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2015,"World_Series_Merida","J4",6,"QIN Esther","AUS","305B",3,"49.50","6",233.1,"6",72.45,5.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J1",3,"ABEL Jennifer","CAN","205B",3,"72.00","3",292.1,"2",10.3,7.5,"GOLOVAN Anatoliy","UKR","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J1",5,"QIN Esther","AUS","305B",3,"58.50","6",266.15,"5",36.25,7,"GOLOVAN Anatoliy","UKR","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J1",2,"WANG Han","CHN","107B",3.1,"65.10","4",290.1,"3",12.3,7.5,"GOLOVAN Anatoliy","UKR","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J1",6,"FEDOROVA Olena","UKR","405B",3,"61.50","5",260.7,"6",41.7,7,"GOLOVAN Anatoliy","UKR","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J1",4,"KEENEY Maddison","AUS","107B",3.1,"75.95","1",275.45,"4",26.95,7.5,"GOLOVAN Anatoliy","UKR","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J1",1,"HE Zi","CHN","107B",3.1,"74.40","2",302.4,"1",0,8,"GOLOVAN Anatoliy","UKR","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J5",5,"QIN Esther","AUS","305B",3,"58.50","6",266.15,"5",36.25,6.5,"PETERSON Gord","CAN","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J5",3,"ABEL Jennifer","CAN","205B",3,"72.00","3",292.1,"2",10.3,8,"PETERSON Gord","CAN","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J5",6,"FEDOROVA Olena","UKR","405B",3,"61.50","5",260.7,"6",41.7,6,"PETERSON Gord","CAN","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J5",4,"KEENEY Maddison","AUS","107B",3.1,"75.95","1",275.45,"4",26.95,8,"PETERSON Gord","CAN","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J5",2,"WANG Han","CHN","107B",3.1,"65.10","4",290.1,"3",12.3,7,"PETERSON Gord","CAN","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J5",1,"HE Zi","CHN","107B",3.1,"74.40","2",302.4,"1",0,8,"PETERSON Gord","CAN","Male"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J7",3,"ABEL Jennifer","CAN","205B",3,"72.00","3",292.1,"2",10.3,8,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J7",5,"QIN Esther","AUS","305B",3,"58.50","6",266.15,"5",36.25,6.5,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J7",6,"FEDOROVA Olena","UKR","405B",3,"61.50","5",260.7,"6",41.7,6.5,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J7",2,"WANG Han","CHN","107B",3.1,"65.10","4",290.1,"3",12.3,7,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J7",4,"KEENEY Maddison","AUS","107B",3.1,"75.95","1",275.45,"4",26.95,8,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2015,"World_Series_Windsor","J7",1,"HE Zi","CHN","107B",3.1,"74.40","2",302.4,"1",0,7,"REIS Violeta","BRA","Female"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J2",4,"NEDOBIGA Anastasiia","UKR","205B",3,"57.00","5",251.25,"4",27.85,6.5,"HASSAN Mohamed","EGY","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J2",2,"HE Zi","CHN","205B",3,"72.00","3",275.1,"2",4,8,"HASSAN Mohamed","EGY","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J2",1,"SHI Tingmao","CHN","107B",3.1,"49.60","6",279.1,"1",0,5,"HASSAN Mohamed","EGY","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J2",6,"KEENEY Maddison","AUS","107B",3.1,"75.95","2",204.95,"6",74.15,8,"HASSAN Mohamed","EGY","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J2",3,"WARE Pamela","CAN","305B",3,"61.50","4",252.45,"3",26.65,7,"HASSAN Mohamed","EGY","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J2",5,"ABEL Jennifer","CAN","5154B",3.4,"76.50","1",233.3,"5",45.8,7,"HASSAN Mohamed","EGY","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J4",1,"SHI Tingmao","CHN","107B",3.1,"49.60","6",279.1,"1",0,5.5,"AVASILOAE Florin","ROU","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J4",3,"WARE Pamela","CAN","305B",3,"61.50","4",252.45,"3",26.65,7,"AVASILOAE Florin","ROU","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J4",2,"HE Zi","CHN","205B",3,"72.00","3",275.1,"2",4,8,"AVASILOAE Florin","ROU","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J4",6,"KEENEY Maddison","AUS","107B",3.1,"75.95","2",204.95,"6",74.15,8.5,"AVASILOAE Florin","ROU","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J4",5,"ABEL Jennifer","CAN","5154B",3.4,"76.50","1",233.3,"5",45.8,7.5,"AVASILOAE Florin","ROU","Male"
4,"women's 3m springboard","final",2016,"World_Series_Beijing","J4",4,"NEDOBIGA Anastasiia","UKR","205B",3,"57.00","5",251.25,"4",27.85,6,"AVASILOAE Florin","ROU","Male"
4,"women's 3m springboard","final",2016,"World_Series_Dubai","J1",3,"WANG Han","CHN","107B",3.1,"74.4","3",300.9,"3",11.85,8,"TOULOUDIS Nikolaos","GRE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Dubai","J1",4,"KEENEY Maddison","AUS","107B",3.1,"75.95","2",272.45,"4",40.3,8,"TOULOUDIS Nikolaos","GRE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Dubai","J1",6,"ILINYKH Kristina","RUS","305B",3,"69","6",264,"6",48.75,8,"TOULOUDIS Nikolaos","GRE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Dubai","J1",1,"SHI Tingmao","CHN","107B",3.1,"69.75","5",312.75,"1",0,7.5,"TOULOUDIS Nikolaos","GRE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Dubai","J1",5,"BAZHINA Nadezhda","RUS","107B",3.1,"71.3","4",270.8,"5",41.95,7.5,"TOULOUDIS Nikolaos","GRE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Dubai","J1",2,"ABEL Jennifer","CAN","5154B",3.4,"81.6","1",301.7,"2",11.05,8,"TOULOUDIS Nikolaos","GRE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J3",5,"WARE Pamela","CAN","305B",3,"63","4",241.6,"5",70.1,7,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J3",4,"SHI Tingmao","CHN","107B",3.1,"37.2","6",271.2,"4",40.5,4,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J3",3,"KEENEY Maddison","AUS","107B",3.1,"69.75","3",272.25,"3",39.45,7.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J3",2,"CAGNOTTO Tania","ITA","405B",3,"72","2",285.7,"2",26,8.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J3",6,"NG Yan Yee","MAS","107B",3.1,"58.9","5",240.4,"6",71.3,6.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J3",1,"HE Zi","CHN","205B",3,"75","1",311.7,"1",0,8.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J4",1,"HE Zi","CHN","205B",3,"75","1",311.7,"1",0,8.5,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J4",4,"SHI Tingmao","CHN","107B",3.1,"37.2","6",271.2,"4",40.5,5.5,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J4",3,"KEENEY Maddison","AUS","107B",3.1,"69.75","3",272.25,"3",39.45,7.5,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J4",6,"NG Yan Yee","MAS","107B",3.1,"58.9","5",240.4,"6",71.3,7,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J4",5,"WARE Pamela","CAN","305B",3,"63","4",241.6,"5",70.1,7,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2016,"World_Series_Kazan","J4",2,"CAGNOTTO Tania","ITA","405B",3,"72","2",285.7,"2",26,8,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J2",5,"CAGNOTTO Tania","ITA","107B",3.1,"71.3","6",272.3,"5",48.25,7.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J2",6,"NG Yan Yee","MAS","107B",3.1,"74.4","5",263.4,"6",57.15,8,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J2",2,"SHI Tingmao","CHN","107B",3.1,"79.05","=2",317.55,"2",3,9,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J2",1,"HE Zi","CHN","205B",3,"81","1",320.55,"1",0,9,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J2",4,"KEENEY Maddison","AUS","107B",3.1,"79.05","=2",278.55,"4",42,8.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J2",3,"ABEL Jennifer","CAN","5154B",3.4,"76.5","4",308.55,"3",12,7.5,"AXTELIUS Peter","SWE","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J3",1,"HE Zi","CHN","205B",3,"81","1",320.55,"1",0,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J3",4,"KEENEY Maddison","AUS","107B",3.1,"79.05","=2",278.55,"4",42,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J3",2,"SHI Tingmao","CHN","107B",3.1,"79.05","=2",317.55,"2",3,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J3",5,"CAGNOTTO Tania","ITA","107B",3.1,"71.3","6",272.3,"5",48.25,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J3",3,"ABEL Jennifer","CAN","5154B",3.4,"76.5","4",308.55,"3",12,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2016,"World_Series_Windsor","J3",6,"NG Yan Yee","MAS","107B",3.1,"74.4","5",263.4,"6",57.15,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2017,"World_Series_Beijing","J3",3,"KEENEY Maddison","AUS","107B",3.1,"79.05","=1",253.05,"3",61.5,8.5,"SZEKFFY Nora","HUN","Female"
4,"women's 3m springboard","final",2017,"World_Series_Beijing","J3",1,"SHI Tingmao","CHN","107B",3.1,"79.05","=1",314.55,"1",0,8.5,"SZEKFFY Nora","HUN","Female"
4,"women's 3m springboard","final",2017,"World_Series_Beijing","J3",5,"TORRANCE Katherine","GBR","305B",3,"54.00","5",248.1,"4",66.45,6,"SZEKFFY Nora","HUN","Female"
4,"women's 3m springboard","final",2017,"World_Series_Beijing","J3",4,"ABEL Jennifer","CAN","5152B",3,"58.50","3",246.45,"5",68.1,6.5,"SZEKFFY Nora","HUN","Female"
4,"women's 3m springboard","final",2017,"World_Series_Beijing","J3",2,"CHANG Yani","CHN","107B",3.1,"57.35","4",258.35,"2",56.2,6,"SZEKFFY Nora","HUN","Female"
4,"women's 3m springboard","final",2017,"World_Series_Beijing","J3",6,"QIN Esther","AUS","305B",3,"51.00","6",246.3,"6",68.25,6,"SZEKFFY Nora","HUN","Female"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J1",4,"ABEL Jennifer","CAN","5152B",3,"72","4",264.85,"4",54.05,8,"MIN Suckhong","KOR","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J1",1,"SHI Tingmao","CHN","107B",3.1,"74.4","=2",318.9,"1",0,8.5,"MIN Suckhong","KOR","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J1",2,"CHANG Yani","CHN","107B",3.1,"65.1","5",284.1,"2",34.8,7,"MIN Suckhong","KOR","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J1",6,"NG Yan Yee","MAS","305B",3,"64.5","6",252.65,"6",66.25,8,"MIN Suckhong","KOR","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J1",3,"KEENEY Maddison","AUS","107B",3.1,"74.4","=2",275.4,"3",43.5,7.5,"MIN Suckhong","KOR","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J1",5,"QIN Esther","AUS","305B",3,"75","1",259.5,"5",59.4,8.5,"MIN Suckhong","KOR","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J5",4,"ABEL Jennifer","CAN","5152B",3,"72","4",264.85,"4",54.05,8.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J5",6,"NG Yan Yee","MAS","305B",3,"64.5","6",252.65,"6",66.25,6.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J5",1,"SHI Tingmao","CHN","107B",3.1,"74.4","=2",318.9,"1",0,8,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J5",3,"KEENEY Maddison","AUS","107B",3.1,"74.4","=2",275.4,"3",43.5,8.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J5",5,"QIN Esther","AUS","305B",3,"75","1",259.5,"5",59.4,8,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J5",2,"CHANG Yani","CHN","107B",3.1,"65.1","5",284.1,"2",34.8,6.5,"ZAMPIERI Marco","ITA","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J6",1,"SHI Tingmao","CHN","107B",3.1,"74.4","=2",318.9,"1",0,8.5,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J6",3,"KEENEY Maddison","AUS","107B",3.1,"74.4","=2",275.4,"3",43.5,8,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J6",5,"QIN Esther","AUS","305B",3,"75","1",259.5,"5",59.4,8.5,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J6",2,"CHANG Yani","CHN","107B",3.1,"65.1","5",284.1,"2",34.8,7.5,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J6",4,"ABEL Jennifer","CAN","5152B",3,"72","4",264.85,"4",54.05,8,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2017,"World_Series_Guanzhou","J6",6,"NG Yan Yee","MAS","305B",3,"64.5","6",252.65,"6",66.25,6.5,"LEE William","SGP","Male"
4,"women's 3m springboard","final",2017,"World_Series_Windsor","J1",2,"WANG Han","CHN","107B",3.1,"71.3","2",288.8,"2",13.1,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2017,"World_Series_Windsor","J1",3,"KEENEY Maddison","AUS","107B",3.1,"74.4","1",273.9,"3",28,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2017,"World_Series_Windsor","J1",4,"ABEL Jennifer","CAN","5152B",3,"67.5","3",260.25,"4",41.65,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2017,"World_Series_Windsor","J1",6,"TORRANCE Katherine","GBR","305B",3,"54","5",237.3,"6",64.6,6.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2017,"World_Series_Windsor","J1",1,"SHI Tingmao","CHN","107B",3.1,"58.9","4",301.9,"1",0,6.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2017,"World_Series_Windsor","J1",5,"WARE Pamela","CAN","305B",3,"52.5","6",251.25,"5",50.65,5.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
4,"women's 3m springboard","final",2017,"World_Series_Windsor","J2",2,"WANG Han","CHN","107B",3.1,"71.3","2",288.8,"2",13.1,7.5,"HASSAN Mohamed","EGY","Male"
